# id:23--23-23 
-0.92,-0.65,-1.789735403456
-0.57,0.71,1.0750695148432
-0.44,-0.36,-0.50619032178033
-0.36,-0.14,-0.31829102377835
0.28,-0.71,-0.78685712807007
0.28,-0.38,-0.64845260185815
-0.37,0.57,0.19607958181192
-0.28,0.1,0.10877286494532
0.73,0.42,-0.18299739968739
0.81,0.99,0.11806349941394
0.29,0.35,0.51107064141681
-0.44,0.85,0.62552801489886
-0.9,0.53,-0.59664879935382
-0.4,-0.17,-0.26726506559779
-0.92,-0.61,-1.8237764954615
-0.83,-0.35,-1.353250377281
0.24,0.44,0.20377774404403
-0.13,0.57,0.49354193177877
0.31,0.63,0.36692015518075
-0.6,-0.92,-1.4352675913656
0.08,0.26,0.75589660548262
0.3,0.37,0.34862788933215
0.02,-0.66,-0.72294642334219
-0.46,0.37,-0.12776348053237
0.21,0.71,0.84243184029778
-0.99,-0.2,-1.0321828884342
-0.29,0.8,0.75834758379884
-0.25,0.44,0.56284638792951
0.41,-0.54,-0.65881345092809
0.84,-0.17,-0.91695571331112
0.56,0.73,0.74021663224012
0.75,0.08,-0.59480787366852
-0.93,-0.33,-1.0651924298812
-0.09,0.43,0.30319774829344
0.24,0.45,0.65286051739898
-0.54,0.21,0.15488501245751
-0.68,-0.24,-0.59663253963296
-0.06,-0.61,-0.95869988177507
0.04,0.39,0.50080470652948
-0.63,-0.54,-0.86730474422029
0.85,0.03,-0.67495360797541
-0.59,-0.45,-0.32818621962653
0.45,0.09,0.29569737235202
-0.92,0.23,-0.65051925416774
0.5,0.18,0.055211393719932
-0.88,0.44,-0.21588563310302
0.27,0.59,0.48686513947413
-0.88,-0.94,-1.2393085834497
-0.06,0.81,1.1168199894936
-0.65,0.37,0.29727601321464
-0.4,-0.48,-0.067421515183615
-0.23,0.05,-0.18011785532532
0.19,0.74,0.60237279522319
-0.08,0.48,0.37935933337304
-0.09,-0.13,-0.27029606379528
0.71,0.9,0.44224808393461
0.31,0.82,0.92021083548101
-0.18,-0.07,0.19556511469564
0.52,1,0.78199126749881
0.82,-0.32,-1.0710560213964
-0.77,0.79,0.034671200496644
0.56,0.8,0.93935136064552
-0.74,-0.26,-1.037358573339
-0.72,-0.54,-1.3778723376871
0.58,0.63,0.040007516538062
-0.08,0.44,0.18270666828702
-0.21,0.6,0.63815796134219
0.48,0.03,-0.33995771827164
-0.45,0.1,-0.11866576849328
-0.11,0.86,0.53562831939025
0.34,0.14,0.13322100573015
0.01,0.4,0.66096086429337
-0.31,-0.33,-0.48685532790686
-0.76,0.47,-0.018627301697726
-0.89,-0.85,-1.5129999728868
0.39,-0.61,-0.4670411677871
0.3,0.16,0.095445462481708
-0.89,0.97,0.094538197122793
0.45,0.36,0.036364125253385
0.47,-0.21,-0.56000554485861
0.45,0.93,0.88393897221061
0.07,-0.02,-0.23249534130462
0.31,-0.22,-0.31477035704979
-0.09,0.6,0.095673093123345
0.83,-0.51,-1.1844050952142
0.36,0.31,0.061228847886819
-0.74,-0.44,-1.0010075918276
-0.91,0.16,-0.51025777886641
0.82,0.65,-0.029465345920429
-0.56,-0.79,-1.2362601893575
0.47,0.79,0.59124328436529
-0.66,0.89,0.56347197042095
0.07,-0.68,-0.60036090168381
0.03,0.4,0.84260361535651
-0.13,-0.53,-0.42455819383757
-0.84,-0.9,-1.8517401691479
-0.99,-0.71,-1.6192965963777
-0.6,0.53,0.39639748523709
-0.84,0.53,-0.12496996361078
-0.48,0.09,-0.12462049705774
-0.04,0.89,0.71220648056871
-0.38,0.91,0.8639998744054
0.17,0.71,0.75780283201072
0.16,-0.78,-0.67046121885284
0.5,0.35,0.60140502424975
-0.14,-0.72,-1.0194542693198
0.88,-0.36,-1.1081105434236
0.07,-0.07,0.019398389506
-0.86,-0.68,-1.7259175419947
0.31,-0.58,-0.57204528718737
0.15,-0.47,-0.33165861802302
-0.49,-0.93,-0.91404119678685
-0.01,0.41,0.50045672004388
-0.38,-0.24,-0.36902418959643
0.23,0.24,0.22062769843906
0.58,0.15,-0.21298540992866
0.2,-0.79,-0.86389080976152
0.56,-0.7,-1.1003384558327
-0.42,-0.27,-0.90703999326738
-0.04,0.69,0.48309440297426
0.54,-0.42,-0.8675062412235
0.28,-1,-1.1043450404612
0.29,-0.09,-0.037591439599184
0.76,-0.34,-0.80556415914856
-0.81,-0.92,-1.1557182758121
0.6,-0.19,-0.2241853266701
-0.76,0.36,0.11205669176092
-0.1,0.33,0.11405510689753
0.07,0.9,1.1097054241438
-0.57,-0.26,-0.43131578043278
-0.13,-0.37,-0.511455676894
0.75,-0.21,-0.95027239552126
0.56,1,0.58226425791499
-0.83,-1,-1.5635355090734
0.14,0.36,0.29532357532671
0.74,0.74,0.29149463966683
-0.22,-0.08,-0.10793462725724
0.55,-0.86,-1.213137255402
-0.24,-0.45,-0.7309062929209
-0.37,0.37,0.15747593580299
0.13,-0.58,-0.78318813943853
-0.67,0.3,-0.10569133988972
-0.37,-0.05,0.10185371665149
0.7,-0.12,-0.64914382538308
0.37,-0.99,-1.0369522185867
-0.27,0.19,-0.17379576585107
-0.49,0.32,0.04252524414173
0.84,-0.19,-0.4223692157823
0.53,0.64,-0.26090709461129
-0.3,0.77,0.51044130369009
-0.54,-0.25,-0.66489260987038
-0.57,0.71,0.60828470234802
-0.94,0.45,-0.24125873262844
0.61,0.77,0.45638484724576
-0.41,0.73,0.74050854620434
0.19,1,0.9371686439086
0.53,-0.47,-0.68074366059404
-0.55,-0.6,-0.85610572024545
-0.57,0.43,-0.075380528862462
-0.9,0.31,-0.48351332921447
-0.63,-0.19,-0.72695542710367
0.03,0.86,0.81273094089121
0,-0.04,-0.07705843053782
-0.4,0.95,1.1201565302335
0.65,-0.57,-0.95857560780753
-0.07,0.2,0.027867205285196
0.32,0.81,0.61765802158069
0.57,0.6,0.54184221606284
-0.15,-0.69,-0.61260347773709
0.54,-0.82,-1.2705835792945
-0.04,-0.41,-0.47851377447069
-0.51,0.17,0.38624713845337
-0.38,0.66,0.54217448731255
0.98,0.02,-0.756422077772
-0.38,0,-0.14790847637806
-0.96,0.29,-0.4558893062972
-0.56,-0.51,-1.1399871314616
-0.1,-0.62,-0.7730884256153
-0.62,0.5,0.094518134553793
-0.68,0.94,0.42017519870891
-0.61,0.84,0.343898807608
0.5,0.86,0.66633698521244
-0.45,-0.21,-0.43530578155904
-0.78,0.39,-0.20548681333777
-0.03,0.32,0.29829780358002
-0.31,-0.76,-0.47644113472277
0.3,0.6,0.57055680812397
0.36,0.83,0.3616693823197
0.11,0.63,0.90953960412678
0.01,0.73,0.31170191768842
0.57,-0.3,-0.77751916315852
0.95,0.35,-1.0258412634568
-0.67,0.88,0.41973001879274
0.56,0.07,-0.31265520651601
-0.12,-0.35,-0.37619874138925
-0.19,0.64,0.56832356396493
0.7,-0.23,-0.76075691820064
-0.27,-0.51,-0.49482766141141
0.25,-0.31,-0.5495760998407
